zona,campania,clase,lon,lat,fila,col,bloque,set
rio-cuarto,2024-25,2,-64.026928,-32.611405,1145,4141,500020,validacion_mnc
rio-cuarto,2024-25,2,-64.640297,-33.345239,3868,1865,1900009,validacion_mnc
rio-cuarto,2024-25,2,-64.514713,-32.989236,2547,2331,1200011,validacion_mnc
rio-cuarto,2024-25,2,-64.857241,-33.628208,4918,1060,2400005,validacion_mnc
rio-cuarto,2024-25,2,-64.329301,-33.675639,5094,3019,2500015,validacion_mnc
rio-cuarto,2024-25,2,-64.86829,-33.538197,4584,1019,2200005,validacion_mnc
rio-cuarto,2024-25,2,-63.984617,-33.578621,4734,4298,2300021,validacion_mnc
rio-cuarto,2024-25,2,-64.288877,-33.764842,5425,3169,2700015,validacion_mnc
rio-cuarto,2024-25,2,-64.695274,-33.00864,2619,1661,1300008,validacion_mnc
rio-cuarto,2024-25,2,-64.417695,-33.689653,5146,2691,2500013,validacion_mnc
rio-cuarto,2024-25,2,-64.741358,-33.301581,3706,1490,1800007,validacion_mnc
rio-cuarto,2024-25,2,-64.840532,-33.233129,3452,1122,1700005,validacion_mnc
rio-cuarto,2024-25,2,-65.11326,-33.615542,4871,110,2400000,validacion_mnc
rio-cuarto,2024-25,2,-64.278905,-33.764842,5425,3206,2700016,validacion_mnc
rio-cuarto,2024-25,2,-64.324719,-33.832485,5676,3036,2800015,validacion_mnc
rio-cuarto,2024-25,2,-64.277558,-33.855123,5760,3211,2800016,validacion_mnc
rio-cuarto,2024-25,2,-64.679374,-33.460313,4295,1720,2100008,validacion_mnc
rio-cuarto,2024-25,2,-64.709827,-33.34982,3885,1607,1900008,validacion_mnc
rio-cuarto,2024-25,2,-64.833256,-32.970641,2478,1149,1200005,validacion_mnc
rio-cuarto,2024-25,2,-64.159519,-32.589306,1063,3649,500018,validacion_mnc
rio-cuarto,2024-25,2,-64.231744,-33.352246,3894,3381,1900016,validacion_mnc
rio-cuarto,2024-25,2,-64.67102,-33.319906,3774,1751,1800008,validacion_mnc
rio-cuarto,2024-25,2,-64.037438,-32.841823,2000,4102,1000020,validacion_mnc
rio-cuarto,2024-25,2,-64.995222,-33.242292,3486,548,1700002,validacion_mnc
rio-cuarto,2024-25,2,-64.47375,-32.713813,1525,2483,700012,validacion_mnc
rio-cuarto,2024-25,2,-64.701742,-33.45142,4262,1637,2100008,validacion_mnc
rio-cuarto,2024-25,2,-64.403681,-32.778761,1766,2743,800013,validacion_mnc
rio-cuarto,2024-25,2,-64.828405,-33.238249,3471,1167,1700005,validacion_mnc
rio-cuarto,2024-25,2,-65.01732,-33.192705,3302,466,1600002,validacion_mnc
rio-cuarto,2024-25,2,-65.087928,-33.749211,5367,204,2600001,validacion_mnc
rio-cuarto,2024-25,2,-64.393171,-32.999747,2586,2782,1200013,validacion_mnc
rio-cuarto,2024-25,2,-64.595292,-32.99813,2580,2032,1200010,validacion_mnc
rio-cuarto,2024-25,2,-64.1323,-32.992201,2558,3750,1200018,validacion_mnc
rio-cuarto,2024-25,2,-64.110202,-34.085001,6613,3832,3300019,validacion_mnc
rio-cuarto,2024-25,2,-64.827866,-33.086524,2908,1169,1400005,validacion_mnc
rio-cuarto,2024-25,2,-64.575888,-32.971719,2482,2104,1200010,validacion_mnc
rio-cuarto,2024-25,2,-64.296422,-33.800146,5556,3141,2700015,validacion_mnc
rio-cuarto,2024-25,2,-65.074453,-33.709056,5218,254,2600001,validacion_mnc
rio-cuarto,2024-25,2,-65.013278,-33.308857,3733,481,1800002,validacion_mnc
rio-cuarto,2024-25,2,-64.374845,-33.994451,6277,2850,3100014,validacion_mnc
rio-cuarto,2024-25,2,-64.864786,-33.609613,4849,1032,2400005,validacion_mnc
rio-cuarto,2024-25,2,-64.087834,-33.416116,4131,3915,2000019,validacion_mnc
rio-cuarto,2024-25,2,-64.374845,-32.767712,1725,2850,800014,validacion_mnc
rio-cuarto,2024-25,2,-64.851851,-33.503163,4454,1080,2200005,validacion_mnc
rio-cuarto,2024-25,2,-64.103195,-32.92348,2303,3858,1100019,validacion_mnc
rio-cuarto,2024-25,2,-64.263544,-33.907404,5954,3263,2900016,validacion_mnc
rio-cuarto,2024-25,2,-64.626823,-33.766998,5433,1915,2700009,validacion_mnc
rio-cuarto,2024-25,2,-64.246835,-33.368415,3954,3325,1900016,validacion_mnc
rio-cuarto,2024-25,2,-64.50582,-33.119672,3031,2364,1500011,validacion_mnc
rio-cuarto,2024-25,2,-64.350591,-33.201059,3333,2940,1600014,validacion_mnc
rio-cuarto,2024-25,2,-65.046695,-33.946751,6100,357,3000001,validacion_mnc
rio-cuarto,2024-25,2,-64.196979,-33.155784,3165,3510,1500017,validacion_mnc
rio-cuarto,2024-25,2,-64.308819,-33.377848,3989,3095,1900015,validacion_mnc
rio-cuarto,2024-25,2,-64.817625,-33.359252,3920,1207,1900006,validacion_mnc
rio-cuarto,2024-25,2,-64.802264,-33.692617,5157,1264,2500006,validacion_mnc
rio-cuarto,2024-25,2,-65.067177,-33.347934,3878,281,1900001,validacion_mnc
rio-cuarto,2024-25,2,-64.625745,-33.18462,3272,1919,1600009,validacion_mnc
rio-cuarto,2024-25,2,-64.406376,-33.688575,5142,2733,2500013,validacion_mnc
rio-cuarto,2024-25,2,-64.842149,-33.096765,2946,1116,1400005,validacion_mnc
rio-cuarto,2024-25,2,-64.951025,-33.978821,6219,712,3100003,validacion_mnc
rio-cuarto,2024-25,2,-65.035646,-33.939474,6073,398,3000001,validacion_mnc
rio-cuarto,2024-25,2,-64.854276,-34.008195,6328,1071,3100005,validacion_mnc
rio-cuarto,2024-25,2,-64.160058,-32.833469,1969,3647,900018,validacion_mnc
rio-cuarto,2024-25,2,-64.617121,-33.715255,5241,1951,2600009,validacion_mnc
rio-cuarto,2024-25,2,-64.492614,-32.552386,926,2413,400012,validacion_mnc
rio-cuarto,2024-25,2,-64.401795,-33.844073,5719,2750,2800013,validacion_mnc
rio-cuarto,2024-25,2,-64.816547,-33.379465,3995,1211,1900006,validacion_mnc
rio-cuarto,2024-25,2,-64.865595,-33.074936,2865,1029,1400005,validacion_mnc
rio-cuarto,2024-25,2,-64.247105,-33.260348,3553,3324,1700016,validacion_mnc
rio-cuarto,2024-25,2,-65.129969,-33.357097,3912,48,1900000,validacion_mnc
rio-cuarto,2024-25,2,-64.385086,-33.982054,6231,2812,3100014,validacion_mnc
rio-cuarto,2024-25,2,-64.800108,-33.726304,5282,1272,2600006,validacion_mnc
rio-cuarto,2024-25,2,-64.748095,-33.852428,5750,1465,2800007,validacion_mnc
rio-cuarto,2024-25,2,-64.071394,-34.013855,6349,3976,3100019,validacion_mnc
rio-cuarto,2024-25,2,-64.781782,-33.191896,3299,1340,1600006,validacion_mnc
rio-cuarto,2024-25,2,-64.192667,-32.799243,1842,3526,900017,validacion_mnc
rio-cuarto,2024-25,2,-63.905116,-33.550055,4628,4593,2300022,validacion_mnc
rio-cuarto,2024-25,2,-64.070047,-32.887906,2171,3981,1000019,validacion_mnc
rio-cuarto,2024-25,2,-65.07607,-33.711212,5226,248,2600001,validacion_mnc
rio-cuarto,2024-25,2,-64.968542,-33.852158,5749,647,2800003,validacion_mnc
rio-cuarto,2024-25,2,-64.59637,-33.802841,5566,2028,2700010,validacion_mnc
rio-cuarto,2024-25,2,-64.104542,-32.457793,575,3853,200019,validacion_mnc
rio-cuarto,2024-25,2,-64.371072,-34.133241,6792,2864,3300014,validacion_mnc
rio-cuarto,2024-25,2,-64.461084,-32.749386,1657,2530,800012,validacion_mnc
rio-cuarto,2024-25,2,-64.614965,-32.930487,2329,1959,1100009,validacion_mnc
rio-cuarto,2024-25,2,-64.866134,-33.453576,4270,1027,2100005,validacion_mnc
rio-cuarto,2024-25,2,-64.865595,-33.239597,3476,1029,1700005,validacion_mnc
rio-cuarto,2024-25,2,-64.652155,-33.213725,3380,1821,1600009,validacion_mnc
rio-cuarto,2024-25,2,-64.27109,-33.166025,3203,3235,1600016,validacion_mnc
rio-cuarto,2024-25,2,-64.547591,-33.23798,3470,2209,1700011,validacion_mnc
rio-cuarto,2024-25,2,-64.386973,-33.671866,5080,2805,2500014,validacion_mnc
rio-cuarto,2024-25,2,-64.829752,-33.234746,3458,1162,1700005,validacion_mnc
rio-cuarto,2024-25,2,-64.477792,-32.925097,2309,2468,1100012,validacion_mnc
rio-cuarto,2024-25,2,-64.426049,-34.147255,6844,2660,3400013,validacion_mnc
rio-cuarto,2024-25,2,-64.146583,-32.950968,2405,3697,1200018,validacion_mnc
rio-cuarto,2024-25,2,-64.173802,-33.136919,3095,3596,1500017,validacion_mnc
rio-cuarto,2024-25,2,-64.99603,-33.274362,3605,545,1800002,validacion_mnc
rio-cuarto,2024-25,2,-64.213688,-33.041249,2740,3448,1300017,validacion_mnc
rio-cuarto,2024-25,2,-64.053608,-32.60332,1115,4042,500020,validacion_mnc
rio-cuarto,2024-25,2,-64.792831,-33.791522,5524,1299,2700006,validacion_mnc
rio-cuarto,2024-25,2,-64.099691,-33.391053,4038,3871,2000019,validacion_mnc
rio-cuarto,2024-25,2,-64.039864,-32.84344,2006,4093,1000020,validacion_mnc
rio-cuarto,2024-25,2,-64.480487,-32.951507,2407,2458,1200012,validacion_mnc
rio-cuarto,2024-25,2,-64.960996,-33.839492,5702,675,2800003,validacion_mnc
rio-cuarto,2024-25,2,-64.84161,-33.734389,5312,1118,2600005,validacion_mnc
rio-cuarto,2024-25,2,-64.97501,-33.981515,6229,623,3100003,validacion_mnc
rio-cuarto,2024-25,2,-64.929465,-33.43498,4201,792,2100003,validacion_mnc
rio-cuarto,2024-25,2,-64.136343,-32.828618,1951,3735,900018,validacion_mnc
rio-cuarto,2024-25,2,-64.699586,-34.001728,6304,1645,3100008,validacion_mnc
rio-cuarto,2024-25,2,-64.730848,-33.842995,5715,1529,2800007,validacion_mnc
rio-cuarto,2024-25,2,-64.997378,-33.250107,3515,540,1700002,validacion_mnc
rio-cuarto,2024-25,2,-64.81466,-33.751906,5377,1218,2600006,validacion_mnc
rio-cuarto,2024-25,2,-64.45758,-33.002711,2597,2543,1200012,validacion_mnc
rio-cuarto,2024-25,2,-64.407454,-32.661531,1331,2729,600013,validacion_mnc
rio-cuarto,2024-25,2,-64.424432,-33.420428,4147,2666,2000013,validacion_mnc
rio-cuarto,2024-25,2,-64.382661,-33.782628,5491,2821,2700014,validacion_mnc
rio-cuarto,2024-25,2,-64.234169,-34.049159,6480,3372,3200016,validacion_mnc
rio-cuarto,2024-25,2,-65.051816,-33.929234,6035,338,3000001,validacion_mnc
rio-cuarto,2024-25,2,-64.866673,-33.225314,3423,1025,1700005,validacion_mnc
rio-cuarto,2024-25,2,-64.579122,-33.743282,5345,2092,2600010,validacion_mnc
rio-cuarto,2024-25,2,-64.20183,-33.150125,3144,3492,1500017,validacion_mnc
rio-cuarto,2024-25,2,-65.009775,-33.351976,3893,494,1900002,validacion_mnc
rio-cuarto,2024-25,2,-64.068699,-32.870389,2106,3986,1000019,validacion_mnc
rio-cuarto,2024-25,2,-64.37754,-33.283525,3639,2840,1800014,validacion_mnc
rio-cuarto,2024-25,2,-64.152512,-32.812448,1891,3675,900018,validacion_mnc
rio-cuarto,2024-25,2,-64.541123,-32.984655,2530,2233,1200011,validacion_mnc
rio-cuarto,2024-25,2,-64.203716,-32.763669,1710,3485,800017,validacion_mnc
rio-cuarto,2024-25,2,-64.315557,-33.198095,3322,3070,1600015,validacion_mnc
rio-cuarto,2024-25,2,-64.134456,-33.66459,5053,3742,2500018,validacion_mnc
rio-cuarto,2024-25,2,-64.387512,-33.364103,3938,2803,1900014,validacion_mnc
rio-cuarto,2024-25,2,-64.133109,-32.58742,1056,3747,500018,validacion_mnc
rio-cuarto,2024-25,2,-64.84673,-34.014933,6353,1099,3100005,validacion_mnc
rio-cuarto,2024-25,2,-64.832986,-33.238249,3471,1150,1700005,validacion_mnc
rio-cuarto,2024-25,2,-64.893083,-33.441448,4225,927,2100004,validacion_mnc
rio-cuarto,2024-25,2,-64.165448,-34.024635,6389,3627,3100018,validacion_mnc
rio-cuarto,2024-25,2,-64.180001,-33.009449,2622,3573,1300017,validacion_mnc
rio-cuarto,2024-25,2,-64.501508,-32.974414,2492,2380,1200011,validacion_mnc
rio-cuarto,2024-25,2,-64.871254,-33.431208,4187,1008,2000005,validacion_mnc
rio-cuarto,2024-25,2,-64.712253,-33.855392,5761,1598,2800007,validacion_mnc
rio-cuarto,2024-25,2,-64.72438,-33.790444,5520,1553,2700007,validacion_mnc
rio-cuarto,2024-25,2,-64.283217,-33.423392,4158,3190,2000015,validacion_mnc
rio-cuarto,2024-25,2,-64.652155,-33.719028,5255,1821,2600009,validacion_mnc
rio-cuarto,2024-25,2,-64.512288,-33.153089,3155,2340,1500011,validacion_mnc
rio-cuarto,2024-25,3,-64.800108,-33.912525,5973,1272,2900006,entrenamiento
rio-cuarto,2024-25,3,-64.144158,-33.73924,5330,3706,2600018,entrenamiento
rio-cuarto,2024-25,3,-64.085139,-32.612752,1150,3925,500019,entrenamiento
rio-cuarto,2024-25,3,-64.490458,-33.176805,3243,2421,1600012,entrenamiento
rio-cuarto,2024-25,3,-64.085947,-32.611136,1144,3922,500019,entrenamiento
rio-cuarto,2024-25,3,-63.943115,-33.498581,4437,4452,2200022,entrenamiento
rio-cuarto,2024-25,3,-63.985965,-33.228278,3434,4293,1700021,entrenamiento
rio-cuarto,2024-25,3,-64.101578,-32.606015,1125,3864,500019,entrenamiento
rio-cuarto,2024-25,3,-64.134995,-33.31802,3767,3740,1800018,entrenamiento
rio-cuarto,2024-25,3,-64.08999,-32.61949,1175,3907,500019,entrenamiento
rio-cuarto,2024-25,3,-63.943115,-33.494808,4423,4452,2200022,entrenamiento
rio-cuarto,2024-25,3,-64.483182,-33.559217,4662,2448,2300012,entrenamiento
rio-cuarto,2024-25,3,-64.115053,-34.162616,6901,3814,3400019,entrenamiento
rio-cuarto,2024-25,3,-64.096727,-32.614908,1158,3882,500019,entrenamiento
rio-cuarto,2024-25,3,-64.598526,-33.940283,6076,2020,3000010,entrenamiento
rio-cuarto,2024-25,3,-64.110741,-32.612483,1149,3830,500019,entrenamiento
rio-cuarto,2024-25,3,-64.194284,-32.575023,1010,3520,500017,entrenamiento
rio-cuarto,2024-25,3,-63.947427,-33.492922,4416,4436,2200022,entrenamiento
rio-cuarto,2024-25,3,-64.604724,-33.946212,6098,1997,3000009,entrenamiento
rio-cuarto,2024-25,3,-64.819511,-33.474057,4346,1200,2100006,entrenamiento
rio-cuarto,2024-25,3,-64.401525,-32.397157,350,2751,100013,entrenamiento
rio-cuarto,2024-25,3,-63.953895,-33.213995,3381,4412,1600022,entrenamiento
rio-cuarto,2024-25,3,-64.188625,-33.104311,2974,3541,1400017,entrenamiento
rio-cuarto,2024-25,3,-64.407724,-32.884403,2158,2728,1000013,entrenamiento
rio-cuarto,2024-25,3,-64.477523,-33.564338,4681,2469,2300012,entrenamiento
rio-cuarto,2024-25,3,-64.086217,-32.620837,1180,3921,500019,entrenamiento
rio-cuarto,2024-25,3,-64.124215,-34.166928,6917,3780,3400018,entrenamiento
rio-cuarto,2024-25,3,-64.390207,-33.4781,4361,2793,2100013,entrenamiento
rio-cuarto,2024-25,3,-64.134456,-33.748403,5364,3742,2600018,entrenamiento
rio-cuarto,2024-25,3,-64.354903,-33.755949,5392,2924,2600014,entrenamiento
rio-cuarto,2024-25,3,-64.368377,-33.814698,5610,2874,2800014,entrenamiento
rio-cuarto,2024-25,3,-64.155207,-34.17663,6953,3665,3400018,entrenamiento
rio-cuarto,2024-25,3,-64.099691,-32.609788,1139,3871,500019,entrenamiento
rio-cuarto,2024-25,3,-64.77235,-33.398329,4065,1375,2000006,entrenamiento
rio-cuarto,2024-25,3,-64.268125,-33.991756,6267,3246,3100016,entrenamiento
rio-cuarto,2024-25,3,-64.396674,-33.482412,4377,2769,2100013,entrenamiento
rio-cuarto,2024-25,3,-63.954703,-33.53658,4578,4409,2200022,entrenamiento
rio-cuarto,2024-25,3,-64.935125,-33.672136,5081,771,2500003,entrenamiento
rio-cuarto,2024-25,3,-64.816008,-33.472979,4342,1213,2100006,entrenamiento
rio-cuarto,2024-25,3,-64.112088,-32.600625,1105,3825,500019,entrenamiento
rio-cuarto,2024-25,3,-64.087025,-32.605746,1124,3918,500019,entrenamiento
rio-cuarto,2024-25,3,-64.113975,-32.612752,1150,3818,500019,entrenamiento
rio-cuarto,2024-25,3,-64.106429,-32.611675,1146,3846,500019,entrenamiento
rio-cuarto,2024-25,3,-64.190781,-33.10458,2975,3533,1400017,entrenamiento
rio-cuarto,2024-25,3,-63.955242,-33.216151,3389,4407,1600022,entrenamiento
rio-cuarto,2024-25,3,-64.470785,-33.58428,4755,2494,2300012,entrenamiento
rio-cuarto,2024-25,3,-64.160328,-33.448994,4253,3646,2100018,entrenamiento
rio-cuarto,2024-25,3,-63.959554,-33.533615,4567,4391,2200021,entrenamiento
rio-cuarto,2024-25,3,-64.099961,-32.605746,1124,3870,500019,entrenamiento
rio-cuarto,2024-25,3,-64.32984,-33.743821,5347,3017,2600015,entrenamiento
rio-cuarto,2024-25,3,-64.354094,-33.755679,5391,2927,2600014,entrenamiento
rio-cuarto,2024-25,3,-64.446261,-32.871198,2109,2585,1000012,entrenamiento
rio-cuarto,2024-25,3,-64.103734,-32.608171,1133,3856,500019,entrenamiento
rio-cuarto,2024-25,3,-64.132031,-33.73924,5330,3751,2600018,entrenamiento
rio-cuarto,2024-25,3,-64.08999,-32.620029,1177,3907,500019,entrenamiento
rio-cuarto,2024-25,3,-63.952278,-33.219654,3402,4418,1700022,entrenamiento
rio-cuarto,2024-25,3,-64.090529,-32.617334,1167,3905,500019,entrenamiento
rio-cuarto,2024-25,3,-64.467551,-33.318559,3769,2506,1800012,entrenamiento
rio-cuarto,2024-25,3,-64.368647,-33.812812,5603,2873,2800014,entrenamiento
rio-cuarto,2024-25,3,-63.957129,-33.537119,4580,4400,2200022,entrenamiento
rio-cuarto,2024-25,3,-63.955242,-33.215612,3387,4407,1600022,entrenamiento
rio-cuarto,2024-25,3,-64.101578,-32.60332,1115,3864,500019,entrenamiento
rio-cuarto,2024-25,3,-64.133648,-33.31775,3766,3745,1800018,entrenamiento
rio-cuarto,2024-25,3,-64.374037,-32.813526,1895,2853,900014,entrenamiento
rio-cuarto,2024-25,3,-63.95093,-33.529843,4553,4423,2200022,entrenamiento
rio-cuarto,2024-25,3,-64.271359,-32.78981,1807,3234,900016,entrenamiento
rio-cuarto,2024-25,3,-64.267047,-32.703033,1485,3250,700016,entrenamiento
rio-cuarto,2024-25,3,-64.090259,-32.61922,1174,3906,500019,entrenamiento
rio-cuarto,2024-25,3,-64.057381,-32.445396,529,4028,200020,entrenamiento
rio-cuarto,2024-25,3,-64.536812,-33.869406,5813,2249,2900011,entrenamiento
rio-cuarto,2024-25,3,-64.602838,-33.948637,6107,2004,3000010,entrenamiento
rio-cuarto,2024-25,3,-64.759145,-33.363564,3936,1424,1900007,entrenamiento
rio-cuarto,2024-25,3,-64.482374,-32.628114,1207,2451,600012,entrenamiento
rio-cuarto,2024-25,3,-64.757528,-33.360061,3923,1430,1900007,entrenamiento
rio-cuarto,2024-25,3,-64.109124,-32.607632,1131,3836,500019,entrenamiento
rio-cuarto,2024-25,3,-64.470785,-33.585089,4758,2494,2300012,entrenamiento
rio-cuarto,2024-25,3,-64.352208,-33.417194,4135,2934,2000014,entrenamiento
rio-cuarto,2024-25,3,-64.476714,-33.775352,5464,2472,2700012,entrenamiento
rio-cuarto,2024-25,3,-64.391284,-33.482142,4376,2789,2100013,entrenamiento
rio-cuarto,2024-25,3,-63.950661,-33.492113,4413,4424,2200022,entrenamiento
rio-cuarto,2024-25,3,-63.963866,-33.535771,4575,4375,2200021,entrenamiento
rio-cuarto,2024-25,3,-63.995397,-33.345778,3870,4258,1900021,entrenamiento
rio-cuarto,2024-25,3,-64.097535,-33.569997,4702,3879,2300019,entrenamiento
rio-cuarto,2024-25,3,-64.379696,-32.815682,1903,2832,900014,entrenamiento
rio-cuarto,2024-25,3,-64.232283,-33.107545,2986,3379,1400016,entrenamiento
rio-cuarto,2024-25,3,-64.275132,-33.385663,4018,3220,2000016,entrenamiento
rio-cuarto,2024-25,3,-64.402334,-32.396887,349,2748,100013,entrenamiento
rio-cuarto,2024-25,3,-63.957129,-33.535771,4575,4400,2200022,entrenamiento
rio-cuarto,2024-25,3,-63.953625,-33.219654,3402,4413,1700022,entrenamiento
rio-cuarto,2024-25,3,-64.199404,-32.572328,1000,3501,500017,entrenamiento
rio-cuarto,2024-25,3,-64.201021,-33.370841,3963,3495,1900017,entrenamiento
rio-cuarto,2024-25,3,-64.204794,-33.367337,3950,3481,1900017,entrenamiento
rio-cuarto,2024-25,3,-64.112088,-32.605746,1124,3825,500019,entrenamiento
rio-cuarto,2024-25,3,-64.150087,-34.179594,6964,3684,3400018,entrenamiento
rio-cuarto,2024-25,3,-63.946888,-33.492922,4416,4438,2200022,entrenamiento
rio-cuarto,2024-25,3,-64.775314,-33.396443,4058,1364,2000006,entrenamiento
rio-cuarto,2024-25,3,-64.394788,-32.598739,1098,2776,500013,entrenamiento
rio-cuarto,2024-25,3,-64.139307,-33.741665,5339,3724,2600018,entrenamiento
rio-cuarto,2024-25,3,-64.199674,-34.151836,6861,3500,3400017,entrenamiento
rio-cuarto,2024-25,3,-64.099691,-32.612213,1148,3871,500019,entrenamiento
rio-cuarto,2024-25,3,-64.36703,-33.422045,4153,2879,2000014,entrenamiento
rio-cuarto,2024-25,3,-64.134995,-33.747325,5360,3740,2600018,entrenamiento
rio-cuarto,2024-25,3,-63.996205,-33.343891,3863,4255,1900021,entrenamiento
rio-cuarto,2024-25,3,-64.269473,-32.707345,1501,3241,700016,entrenamiento
rio-cuarto,2024-25,3,-64.352747,-33.753793,5384,2932,2600014,entrenamiento
rio-cuarto,2024-25,3,-64.774236,-33.395095,4053,1368,2000006,entrenamiento
rio-cuarto,2024-25,3,-64.099961,-32.617873,1169,3870,500019,entrenamiento
rio-cuarto,2024-25,3,-64.097535,-34.162616,6901,3879,3400019,entrenamiento
rio-cuarto,2024-25,3,-63.949313,-33.498581,4437,4429,2200022,entrenamiento
rio-cuarto,2024-25,3,-64.578314,-32.667729,1354,2095,600010,entrenamiento
rio-cuarto,2024-25,3,-64.270551,-32.789271,1805,3237,900016,entrenamiento
rio-cuarto,2024-25,3,-64.189972,-33.102694,2968,3536,1400017,entrenamiento
rio-cuarto,2024-25,3,-64.447339,-32.881169,2146,2581,1000012,entrenamiento
rio-cuarto,2024-25,3,-64.134187,-33.749481,5368,3743,2600018,entrenamiento
rio-cuarto,2024-25,3,-64.375384,-32.819185,1916,2848,900014,entrenamiento
rio-cuarto,2024-25,3,-64.175419,-33.235554,3461,3590,1700017,entrenamiento
rio-cuarto,2024-25,3,-64.40422,-32.883325,2154,2741,1000013,entrenamiento
rio-cuarto,2024-25,3,-64.069777,-32.996513,2574,3982,1200019,entrenamiento
rio-cuarto,2024-25,3,-64.129875,-33.750559,5372,3759,2600018,entrenamiento
rio-cuarto,2024-25,3,-64.331187,-33.741935,5340,3012,2600015,entrenamiento
rio-cuarto,2024-25,3,-64.270281,-32.706267,1497,3238,700016,entrenamiento
rio-cuarto,2024-25,3,-63.958476,-33.536849,4579,4395,2200021,entrenamiento
rio-cuarto,2024-25,3,-63.958746,-33.479986,4368,4394,2100021,entrenamiento
rio-cuarto,2024-25,3,-64.27621,-33.383507,4010,3216,2000016,entrenamiento
rio-cuarto,2024-25,3,-64.466204,-33.322871,3785,2511,1800012,entrenamiento
rio-cuarto,2024-25,3,-64.444105,-32.869311,2102,2593,1000012,entrenamiento
rio-cuarto,2024-25,3,-64.100769,-33.56865,4697,3867,2300019,entrenamiento
rio-cuarto,2024-25,3,-64.100769,-34.163424,6904,3867,3400019,entrenamiento
rio-cuarto,2024-25,3,-63.948505,-33.490496,4407,4432,2200022,entrenamiento
rio-cuarto,2024-25,3,-64.103464,-32.613561,1153,3857,500019,entrenamiento
rio-cuarto,2024-25,3,-64.586938,-33.345239,3868,2063,1900010,entrenamiento
rio-cuarto,2024-25,3,-64.086486,-32.61949,1175,3920,500019,entrenamiento
rio-cuarto,2024-25,3,-64.104542,-32.611944,1147,3853,500019,entrenamiento
rio-cuarto,2024-25,3,-64.379696,-32.817299,1909,2832,900014,entrenamiento
rio-cuarto,2024-25,3,-64.145236,-34.173935,6943,3702,3400018,entrenamiento
rio-cuarto,2024-25,3,-63.944462,-33.528765,4549,4447,2200022,entrenamiento
rio-cuarto,2024-25,3,-64.467551,-33.324488,3791,2506,1800012,entrenamiento
rio-cuarto,2024-25,3,-64.0846,-32.606824,1128,3927,500019,entrenamiento
rio-cuarto,2024-25,3,-64.776662,-33.907135,5953,1359,2900006,entrenamiento
rio-cuarto,2024-25,3,-64.795526,-33.910369,5965,1289,2900006,entrenamiento
rio-cuarto,2024-25,3,-64.269742,-32.786307,1794,3240,800016,entrenamiento
rio-cuarto,2024-25,3,-64.137151,-34.042691,6456,3732,3200018,entrenamiento
rio-cuarto,2024-25,3,-64.140924,-33.737084,5322,3718,2600018,entrenamiento
rio-cuarto,2024-25,3,-64.408532,-32.884403,2158,2725,1000013,entrenamiento
rio-cuarto,2024-25,3,-64.101039,-32.613561,1153,3866,500019,entrenamiento
rio-cuarto,2024-25,3,-64.10589,-32.604668,1120,3848,500019,entrenamiento
rio-cuarto,2024-25,3,-64.389398,-33.478639,4363,2796,2100013,entrenamiento
rio-cuarto,2024-25,3,-64.139038,-33.318289,3768,3725,1800018,entrenamiento
rio-cuarto,2024-25,3,-64.099961,-32.615717,1161,3870,500019,entrenamiento
rio-cuarto,2024-25,3,-63.962788,-33.535771,4575,4379,2200021,entrenamiento
rio-cuarto,2024-25,3,-64.468629,-33.585089,4758,2502,2300012,entrenamiento
rio-cuarto,2024-25,3,-64.759414,-33.361947,3930,1423,1900007,entrenamiento
rio-cuarto,2024-25,3,-64.365413,-33.421775,4152,2885,2000014,entrenamiento
rio-cuarto,2024-25,3,-63.946888,-33.53631,4577,4438,2200022,entrenamiento
rio-cuarto,2024-25,3,-64.101308,-32.60898,1136,3865,500019,entrenamiento
rio-cuarto,2024-25,3,-64.084869,-32.613291,1152,3926,500019,entrenamiento
rio-cuarto,2024-25,3,-64.087564,-32.613022,1151,3916,500019,entrenamiento
rio-cuarto,2024-25,3,-64.384817,-33.476752,4356,2813,2100014,entrenamiento
rio-cuarto,2024-25,3,-64.360562,-33.814429,5609,2903,2800014,entrenamiento
rio-cuarto,2024-25,3,-64.197248,-32.573406,1004,3509,500017,entrenamiento
rio-cuarto,2024-25,3,-64.789058,-33.908752,5959,1313,2900006,entrenamiento
rio-cuarto,2024-25,3,-64.368647,-33.81389,5607,2873,2800014,entrenamiento
rio-cuarto,2024-25,3,-64.088912,-32.620837,1180,3911,500019,entrenamiento
rio-cuarto,2024-25,3,-64.197518,-32.57125,996,3508,400017,entrenamiento
rio-cuarto,2024-25,3,-64.444105,-32.870928,2108,2593,1000012,entrenamiento
rio-cuarto,2024-25,3,-63.949583,-33.534424,4570,4428,2200022,entrenamiento
rio-cuarto,2024-25,3,-64.39344,-33.475135,4350,2781,2100013,entrenamiento
rio-cuarto,2024-25,3,-64.370264,-33.422584,4155,2867,2000014,entrenamiento
rio-cuarto,2024-25,3,-64.101847,-32.617603,1168,3863,500019,entrenamiento
rio-cuarto,2024-25,3,-64.271629,-32.784151,1786,3233,800016,entrenamiento
rio-cuarto,2024-25,3,-64.579122,-32.66746,1353,2092,600010,entrenamiento
rio-cuarto,2024-25,3,-64.104273,-33.918184,5994,3854,2900019,entrenamiento
rio-cuarto,2024-25,3,-65.046156,-33.323949,3789,359,1800001,entrenamiento
